timestamp,main_aqi,co,no,no2,o3,so2,pm2_5,pm10
1688508000,1,208.62,0.0,6.17,48.64,1.42,1.51,1.99
1688511600,1,210.29,0.0,5.57,40.41,1.27,1.14,1.56
1688515200,1,211.95,0.0,5.1,37.19,1.33,1.07,1.49
1688518800,1,210.29,0.0,4.84,35.05,1.33,1.12,1.54
1688522400,1,206.95,0.0,3.9,34.69,0.97,1.15,1.48
1688526000,1,205.28,0.0,2.57,40.05,0.58,1.17,1.36
1688529600,1,206.95,0.0,1.61,43.63,0.4,0.9,1.01
1688533200,1,208.62,0.01,1.76,41.84,0.39,0.68,0.78
1688536800,1,210.29,0.05,2.44,38.27,0.43,0.58,0.69
1688540400,1,211.95,0.13,2.57,38.27,0.57,0.57,0.65
1688544000,1,210.29,0.25,2.55,38.27,0.75,0.82,0.89
1688547600,1,201.94,0.3,2.18,46.49,1.0,1.07,1.16
1688551200,2,193.6,0.28,1.16,65.09,1.13,1.29,1.41
1688554800,2,188.59,0.18,0.79,75.82,1.19,1.51,1.71
1688558400,2,185.25,0.16,0.66,80.11,1.21,1.66,1.96
1688562000,2,183.58,0.14,0.6,81.54,1.13,1.54,1.87
1688565600,2,183.58,0.14,0.63,80.82,1.01,1.17,1.44
1688569200,2,183.58,0.16,0.74,78.68,0.97,0.96,1.19
1688572800,2,185.25,0.21,1.06,76.53,0.95,0.85,1.08
1688576400,2,186.92,0.24,1.5,73.67,1.03,0.85,1.14
1688580000,2,186.92,0.17,1.76,70.1,0.83,0.85,1.2
1688583600,2,186.92,0.06,2.66,64.37,0.66,0.86,1.29
1688587200,1,188.59,0.0,4.07,57.22,0.77,0.92,1.42
1688590800,1,188.59,0.0,5.36,51.5,0.92,0.97,1.51
1688594400,1,188.59,0.0,6.25,45.78,0.87,1.0,1.59
1688598000,1,188.59,0.0,6.43,40.05,0.74,1.04,1.68
1688601600,1,185.25,0.0,6.08,35.05,0.67,1.1,1.8
1688605200,1,181.91,0.01,6.25,26.46,0.56,1.24,2.02
1688608800,1,176.91,0.03,6.77,17.7,0.48,1.45,2.34
1688612400,1,173.57,0.09,7.63,11.62,0.53,1.68,2.7
1688616000,1,171.9,0.36,9.17,6.35,0.65,1.94,3.1
1688619600,1,180.24,4.36,9.17,3.49,0.76,2.38,3.66
1688623200,1,201.94,13.08,8.48,5.01,0.93,3.09,4.4
1688626800,1,191.93,2.57,7.88,43.27,4.83,2.78,3.91
1688630400,2,191.93,1.82,6.34,62.94,5.66,3.5,4.73
1688634000,2,190.26,0.94,4.24,88.69,5.3,4.76,6.11
1688637600,3,186.92,0.3,1.67,100.14,3.1,4.1,5.21
1688641200,2,186.92,0.19,1.09,97.27,1.82,2.81,3.65
1688644800,2,186.92,0.16,1.02,97.27,1.48,2.29,3.01
1688648400,2,186.92,0.16,1.01,97.27,1.36,2.07,2.73
1688652000,3,188.59,0.17,1.09,100.14,1.34,2.03,2.66
1688655600,3,188.59,0.2,1.3,103.0,1.42,2.15,2.79
1688659200,3,195.26,0.64,4.16,103.0,1.46,2.84,3.57
1688662800,3,205.28,0.94,7.71,101.57,1.71,3.92,4.79
1688666400,2,213.62,0.73,10.28,97.27,2.0,4.85,5.82
1688670000,2,216.96,0.22,10.88,89.41,2.09,5.28,6.31
1688673600,2,210.29,0.0,8.57,80.11,1.79,4.85,5.86
1688677200,2,201.94,0.0,6.34,71.53,1.28,3.96,4.92
1688680800,2,193.6,0.0,5.48,62.94,0.8,3.31,4.22
1688684400,1,190.26,0.0,5.01,56.51,0.59,3.05,3.88
1688688000,1,190.26,0.0,4.33,55.07,0.52,2.93,3.7
1688691600,1,190.26,0.0,3.98,52.21,0.51,2.93,3.67
1688695200,1,190.26,0.0,3.98,47.21,0.45,2.94,3.66
1688698800,1,188.59,0.0,4.11,43.27,0.39,2.97,3.68
1688702400,1,188.59,0.0,4.41,39.7,0.36,2.93,3.64
1688706000,1,191.93,0.32,5.91,35.41,0.44,2.97,3.71
1688709600,1,196.93,1.75,7.45,34.33,0.57,3.23,4.02
1688713200,1,201.94,2.65,7.71,43.99,0.74,3.61,4.45
1688716800,2,203.61,1.96,6.94,67.23,0.91,4.31,5.22
1688720400,3,203.61,0.83,4.54,101.57,1.16,5.69,6.67
1688724000,3,196.93,0.26,1.56,114.44,2.83,4.34,5.08
1688727600,3,195.26,0.21,1.21,113.01,2.18,3.48,4.07
1688731200,3,195.26,0.2,1.2,114.44,1.85,3.47,3.98
1688734800,3,195.26,0.2,1.25,118.73,1.73,3.71,4.13
1688738400,3,196.93,0.2,1.34,120.16,1.64,3.72,4.1
1688742000,3,195.26,0.21,1.48,121.59,1.49,3.66,4.02
1688745600,3,198.6,0.38,3.26,118.73,1.27,3.88,4.25
1688749200,3,200.27,0.37,5.23,113.01,1.0,4.08,4.48
1688752800,3,198.6,0.14,6.08,101.57,0.89,3.91,4.34
1688756400,2,198.6,0.02,5.74,92.98,0.81,3.75,4.18
1688760000,2,198.6,0.0,5.14,90.12,0.78,3.86,4.31
1688763600,2,200.27,0.0,5.01,85.83,0.77,4.05,4.52
1688767200,2,198.6,0.0,5.06,78.68,0.7,4.09,4.58
1688770800,2,195.26,0.0,4.54,71.53,0.63,4.04,4.54
1688774400,2,191.93,0.0,3.9,67.95,0.67,4.19,4.72
1688778000,2,190.26,0.0,3.64,65.8,0.85,4.61,5.18
1688781600,2,188.59,0.0,3.64,60.8,0.93,5.0,5.6
1688785200,1,186.92,0.0,3.81,55.07,0.9,5.25,5.86
1688788800,1,186.92,0.0,4.28,49.35,0.86,5.34,5.98
1688792400,1,190.26,0.12,6.08,44.35,0.93,5.44,6.15
1688796000,1,196.93,0.57,8.91,41.84,1.06,5.79,6.57
1688799600,1,201.94,0.89,9.42,49.35,1.21,6.09,6.94
1688803200,2,203.61,0.98,8.31,63.66,1.42,6.4,7.34
1688806800,2,203.61,0.72,6.17,87.98,2.06,6.87,7.9
1688810400,3,203.61,0.2,4.16,108.72,4.05,6.15,7.04
1688814000,3,203.61,0.22,3.34,113.01,4.17,4.84,5.49
1688817600,3,208.62,0.24,2.66,123.02,4.47,4.33,4.88
1688821200,3,210.29,0.2,1.91,125.89,3.78,3.71,4.14
1688824800,3,206.95,0.18,1.63,123.02,2.92,3.36,3.75
1688828400,3,210.29,0.18,1.76,124.45,2.71,3.62,4.04
1688832000,3,213.62,0.24,2.83,133.04,3.04,4.77,5.31
1688835600,4,220.3,0.23,4.16,141.62,3.4,6.45,7.11
1688839200,4,226.97,0.13,4.88,140.19,3.25,7.22,7.93
1688842800,3,233.65,0.05,6.85,115.87,2.5,7.41,8.15
1688846400,2,236.99,0.0,9.17,82.97,1.73,7.59,8.41
1688850000,1,236.99,0.0,10.97,55.79,1.13,7.41,8.29
1688853600,1,236.99,0.0,12.68,35.05,0.72,7.14,8.1
1688857200,1,236.99,0.0,13.88,21.82,0.56,7.21,8.28
1688860800,1,240.33,0.01,14.22,15.02,0.5,7.67,8.84
1688864400,1,240.33,0.02,13.37,11.8,0.49,8.05,9.29
1688868000,1,236.99,0.03,12.34,9.92,0.49,8.21,9.53
1688871600,1,230.31,0.07,11.31,8.4,0.48,8.23,9.62
1688875200,1,220.3,0.14,10.37,7.33,0.48,7.94,9.37
1688878800,1,220.3,1.47,9.68,8.49,0.65,7.5,8.95
1688882400,1,223.64,3.8,9.6,17.34,0.88,7.38,8.85
1688886000,1,223.64,3.1,9.51,40.41,1.28,7.04,8.51
1688889600,2,223.64,1.93,8.91,77.25,1.49,7.62,9.13
1688893200,3,230.31,0.74,5.74,127.32,2.15,9.02,10.57
1688896800,3,226.97,0.2,2.08,115.87,4.17,4.54,5.39
1688900400,3,223.64,0.14,1.95,105.86,3.61,3.38,4.21
1688904000,3,223.64,0.08,2.06,101.57,3.46,2.89,3.76
1688907600,2,220.3,0.05,1.93,94.41,2.8,2.34,3.2
1688911200,2,216.96,0.05,1.86,88.69,2.26,1.96,2.84
1688914800,2,213.62,0.07,1.97,87.26,2.12,1.84,2.78
1688918400,2,220.3,0.17,5.31,81.54,2.18,2.05,3.02
1688922000,2,230.31,0.14,9.6,71.53,2.35,2.46,3.47
1688925600,2,236.99,0.07,11.65,63.66,2.44,2.82,3.9
1688929200,1,243.66,0.01,12.34,57.22,2.38,3.16,4.3
1688932800,1,247.0,0.0,12.85,49.35,2.26,3.58,4.79
1688936400,1,243.66,0.0,13.19,40.05,1.83,3.99,5.27
1688940000,1,233.65,0.0,11.14,36.12,1.7,4.06,5.3
1688943600,1,230.31,0.0,8.74,38.27,1.7,4.1,5.23
1688947200,1,230.31,0.0,7.11,40.41,1.52,4.37,5.49
1688950800,1,230.31,0.0,6.17,40.77,1.33,4.94,6.12
1688954400,1,226.97,0.0,5.65,38.98,1.27,5.44,6.68
1688958000,1,226.97,0.0,5.31,38.27,1.36,5.6,6.92
1688961600,1,230.31,0.0,5.48,42.92,2.24,5.69,6.93
1688965200,1,233.65,0.1,6.6,41.13,2.65,5.8,6.87
1688968800,1,236.99,0.68,7.45,42.2,3.43,6.18,7.19
1688972400,1,236.99,1.17,6.85,50.07,4.71,6.58,7.72
1688976000,2,233.65,0.87,5.14,69.38,4.77,6.94,7.81
1688979600,2,233.65,0.46,3.26,94.41,3.73,6.33,6.91
1688983200,3,233.65,0.18,1.3,100.14,1.88,3.45,3.77
1688986800,2,230.31,0.14,0.97,98.71,1.48,2.73,2.98
1688990400,3,226.97,0.14,0.96,101.57,1.53,3.06,3.34
1688994000,3,220.3,0.13,0.94,103.0,1.42,3.14,3.42
1688997600,3,220.3,0.13,1.01,105.86,1.22,3.16,3.44
1689001200,3,226.97,0.13,1.21,114.44,1.1,3.59,3.89
1689004800,3,233.65,0.16,1.82,127.32,1.3,4.51,4.84
1689008400,3,236.99,0.19,2.66,137.33,1.88,5.29,5.67
1689012000,3,236.99,0.15,3.68,137.33,2.56,5.32,5.73
1689015600,3,236.99,0.06,6.08,120.16,2.98,5.18,5.63
1689019200,2,233.65,0.0,7.88,98.71,2.89,4.93,5.45
1689022800,2,230.31,0.0,8.48,80.11,2.26,4.49,5.06
1689026400,2,223.64,0.0,8.14,67.23,1.52,4.12,4.76
1689030000,1,220.3,0.0,7.54,57.22,1.09,4.02,4.75
1689033600,1,213.62,0.0,6.94,48.64,0.78,4.1,4.91
1689037200,1,208.62,0.0,6.94,36.12,0.52,4.25,5.12
1689040800,1,203.61,0.01,7.45,23.25,0.39,4.51,5.47
1689044400,1,196.93,0.05,7.88,13.77,0.35,4.89,5.97
1689048000,1,191.93,0.24,8.74,7.24,0.38,5.22,6.44
1689051600,1,196.93,3.3,9.34,3.89,0.6,5.64,6.97
1689055200,1,216.96,10.73,9.94,6.71,0.89,6.44,7.85
1689058800,1,233.65,3.32,11.48,47.92,1.61,6.8,7.95
1689062400,2,243.66,2.24,10.37,82.97,2.12,7.86,9.16
1689066000,3,253.68,1.03,7.28,131.61,3.07,9.71,11.26
1689069600,3,233.65,0.3,2.27,130.18,4.17,6.0,6.9
1689073200,3,226.97,0.22,1.54,123.02,2.53,5.07,5.7
1689076800,3,220.3,0.17,1.24,117.3,1.52,4.5,5.02
1689080400,3,213.62,0.13,1.05,108.72,1.0,3.82,4.36
1689084000,3,211.95,0.1,1.12,101.57,0.98,3.41,4.1
1689087600,2,213.62,0.05,1.29,92.98,0.8,2.88,3.7
1689091200,2,220.3,0.03,2.06,85.12,0.73,2.56,3.31
1689094800,2,223.64,0.03,2.87,80.11,0.75,2.64,3.32
1689098400,2,226.97,0.02,3.26,77.96,0.82,2.91,3.61
1689102000,2,230.31,0.01,3.47,77.25,0.92,3.1,3.84
1689105600,2,233.65,0.0,3.68,75.82,0.98,3.26,4.06
1689109200,2,236.99,0.0,4.67,72.96,1.24,3.67,4.59
1689112800,2,243.66,0.0,6.51,68.66,1.8,4.58,5.42
1689116400,2,247.0,0.0,6.25,67.23,1.62,5.56,6.16
1689120000,2,240.33,0.0,4.33,68.66,1.03,6.0,6.43
1689123600,2,230.31,0.0,3.0,69.38,0.78,5.65,6.01
1689127200,2,223.64,0.0,2.38,66.52,0.83,4.66,5.05
1689130800,2,216.96,0.0,1.97,65.09,0.75,4.01,4.42
1689134400,2,216.96,0.0,2.21,60.08,0.74,3.92,4.28
1689138000,1,216.96,0.01,2.53,59.37,0.74,3.91,4.38
1689141600,1,220.3,0.08,3.3,57.94,1.07,4.08,4.86
1689145200,1,220.3,0.16,2.78,59.37,1.25,3.72,4.42
1689148800,2,223.64,0.21,2.18,60.8,1.3,3.28,3.8
1689152400,2,223.64,0.21,1.65,66.52,1.45,3.2,3.62
1689156000,2,220.3,0.15,1.2,72.24,1.45,2.73,3.03
1689159600,2,216.96,0.12,1.12,72.96,1.37,2.09,2.3
1689163200,2,216.96,0.1,1.24,72.24,1.37,1.71,1.88
1689166800,2,213.62,0.08,1.37,70.81,1.34,1.43,1.59
1689170400,2,208.62,0.07,1.54,70.1,1.37,1.38,1.55
1689174000,2,205.28,0.04,1.8,69.38,1.45,1.47,1.64
1689177600,2,205.28,0.06,3.51,65.09,1.4,1.74,1.93
1689181200,2,201.94,0.07,5.06,60.08,1.36,1.88,2.08
1689184800,1,195.26,0.04,5.57,56.51,1.4,1.62,1.84
1689188400,1,190.26,0.01,5.57,52.21,1.4,1.28,1.53
1689192000,1,183.58,0.0,4.8,50.07,1.36,0.89,1.21
1689195600,1,183.58,0.0,4.76,50.07,1.55,0.75,1.2
1689199200,1,185.25,0.0,4.88,52.21,1.83,0.95,1.51
1689202800,1,185.25,0.0,4.76,54.36,1.94,1.29,1.89
1689206400,1,185.25,0.0,4.71,52.93,2.06,1.6,2.28
1689210000,1,183.58,0.0,4.84,50.78,2.21,1.85,2.63
1689213600,1,183.58,0.0,5.27,47.21,2.18,2.05,2.94
1689217200,1,183.58,0.0,6.34,43.63,2.29,2.22,3.26
1689220800,1,181.91,0.0,7.54,42.2,2.77,2.33,3.57
1689224400,1,181.91,0.27,8.4,42.56,3.1,2.44,3.91
1689228000,1,183.58,1.27,8.14,46.49,3.25,2.62,4.33
1689231600,1,183.58,1.62,7.28,57.22,3.61,2.75,4.66
1689235200,2,183.58,1.47,6.43,71.53,3.99,2.98,5.0
1689238800,2,185.25,1.2,5.83,90.12,5.01,3.42,5.52
1689242400,2,176.91,0.49,2.91,97.27,3.28,2.77,4.52
1689246000,2,171.9,0.13,1.15,92.98,1.21,2.08,3.53
1689249600,2,171.9,0.07,0.95,89.41,1.03,1.8,3.08
1689253200,2,171.9,0.07,1.03,90.84,1.3,1.74,2.91
1689256800,2,173.57,0.1,1.11,95.84,1.42,1.68,2.71
1689260400,3,176.91,0.12,1.24,100.14,1.37,1.64,2.53
1689264000,3,178.58,0.2,1.97,100.14,1.25,1.61,2.4
1689267600,2,180.24,0.26,2.87,97.27,1.3,1.61,2.34
1689271200,2,180.24,0.22,3.68,92.98,1.53,1.68,2.39
1689274800,2,181.91,0.1,6.08,78.68,1.71,1.9,2.66
1689278400,2,183.58,0.0,8.65,60.08,1.68,2.19,3.05
1689282000,1,185.25,0.0,10.62,46.49,1.55,2.4,3.38
1689285600,1,185.25,0.0,12.85,35.76,1.42,2.62,3.72
1689289200,1,185.25,0.0,14.74,28.25,1.49,2.83,4.09
1689292800,1,185.25,0.01,16.28,23.6,1.67,3.05,4.46
1689296400,1,186.92,0.01,17.48,20.56,1.88,3.29,4.87
1689300000,1,186.92,0.02,18.16,16.99,1.94,3.73,5.46
1689303600,1,181.91,0.07,17.48,12.16,1.64,3.91,5.78
1689307200,1,173.57,0.34,15.42,6.26,0.95,3.72,5.68
1689310800,1,178.58,3.86,13.71,2.79,0.76,3.99,5.99
1689314400,1,200.27,12.74,12.17,5.32,0.92,4.69,6.71
1689318000,1,200.27,3.69,13.37,35.76,1.8,5.0,6.95
1689321600,2,200.27,2.29,10.62,65.09,2.03,5.17,7.12
1689325200,3,198.6,1.02,6.6,107.29,2.24,6.11,7.93
1689328800,3,181.91,0.28,1.86,111.58,2.92,4.42,5.69
1689332400,3,178.58,0.21,1.29,107.29,2.29,3.79,4.89
1689336000,3,180.24,0.21,1.25,110.15,2.21,3.77,4.79
1689339600,3,180.24,0.21,1.35,113.01,2.29,3.84,4.8
1689343200,3,181.91,0.22,1.48,115.87,2.35,3.81,4.68
1689346800,3,183.58,0.24,1.74,120.16,2.29,3.8,4.6
1689350400,3,190.26,0.51,4.03,120.16,2.26,4.5,5.32
1689354000,3,200.27,0.67,6.85,118.73,2.18,5.58,6.5
1689357600,3,205.28,0.46,8.4,111.58,2.15,6.28,7.3
1689361200,2,206.95,0.13,9.08,98.71,2.03,6.61,7.72
1689364800,2,206.95,0.0,9.34,84.4,1.89,6.94,8.12
1689368400,2,210.29,0.0,10.88,70.1,1.86,7.35,8.6
1689372000,1,216.96,0.0,13.37,56.51,1.74,7.74,8.98
1689375600,1,216.96,0.0,13.37,46.49,1.53,7.62,8.76
1689379200,1,211.95,0.0,11.48,41.84,1.33,7.31,8.26
1689382800,1,201.94,0.0,9.0,41.84,1.09,7.16,7.91
1689386400,1,193.6,0.0,6.77,45.78,0.97,7.15,7.79
1689390000,1,191.93,0.0,5.57,50.07,1.01,7.48,8.1
1689393600,1,193.6,0.0,5.36,53.64,1.16,8.06,8.73
1689397200,1,196.93,0.15,6.08,55.79,1.4,8.6,9.37
1689400800,2,201.94,0.75,7.11,61.51,1.71,9.09,9.95
1689404400,2,205.28,0.92,6.25,82.97,2.35,9.14,10.1
1689408000,3,208.62,0.78,5.48,107.29,2.71,9.46,10.51
1689411600,3,213.62,0.5,4.2,138.76,3.22,10.58,11.64
1689415200,3,200.27,0.22,1.8,127.32,2.03,6.26,6.87
1689418800,3,196.93,0.16,1.32,115.87,1.36,4.42,4.85
1689422400,3,198.6,0.14,1.23,111.58,1.13,3.49,3.82
1689426000,3,201.94,0.12,1.18,110.15,0.87,2.93,3.19
1689429600,3,200.27,0.1,1.15,108.72,0.66,2.65,2.87
1689433200,3,200.27,0.09,1.36,114.44,0.93,3.09,3.35
1689436800,3,201.94,0.09,1.91,124.45,1.49,4.6,5.0
1689440400,3,200.27,0.11,2.27,110.15,1.73,4.9,6.15
1689444000,2,200.27,0.08,2.33,90.12,1.33,5.39,8.79
1689447600,2,205.28,0.03,3.13,75.1,1.04,5.45,8.83
1689451200,2,210.29,0.0,4.67,64.37,1.22,4.89,7.09
1689454800,1,211.95,0.0,5.91,55.79,1.19,4.42,5.9
1689458400,1,210.29,0.0,5.91,49.35,1.01,4.17,5.37
1689462000,1,205.28,0.0,4.33,47.21,1.06,3.77,4.59
1689465600,1,195.26,0.0,2.55,49.35,0.92,2.24,2.47
1689469200,1,195.26,0.0,1.54,52.93,0.72,0.93,1.0
1689472800,1,203.61,0.0,1.37,55.07,0.68,0.78,0.87
1689476400,1,206.95,0.0,1.36,56.51,0.7,0.73,0.84
1689480000,1,205.28,0.0,1.33,57.94,0.7,0.57,0.68
1689483600,1,205.28,0.0,1.54,59.37,0.74,0.5,0.62
1689487200,1,205.28,0.02,2.01,57.22,0.86,0.59,0.75
1689490800,1,206.95,0.09,2.08,57.22,0.97,0.89,1.22
1689494400,1,205.28,0.2,1.71,58.65,1.07,1.16,1.78
1689498000,2,203.61,0.21,1.24,62.94,1.12,1.34,2.22
1689501600,2,201.94,0.17,0.78,68.66,1.01,1.28,2.23
1689505200,2,201.94,0.13,0.62,72.96,0.85,1.01,1.75
1689508800,2,201.94,0.12,0.59,75.82,0.77,0.83,1.42
1689512400,2,201.94,0.11,0.57,77.96,0.72,0.76,1.28
1689516000,2,201.94,0.11,0.6,79.39,0.71,0.77,1.26
1689519600,2,201.94,0.12,0.68,79.39,0.69,0.79,1.26
1689523200,2,203.61,0.17,1.03,78.68,0.73,0.84,1.32
1689526800,2,203.61,0.19,1.44,77.96,0.8,0.89,1.38
1689530400,2,203.61,0.14,1.82,75.82,0.86,0.91,1.45
1689534000,2,201.94,0.04,2.23,71.53,0.86,0.92,1.56
1689537600,2,200.27,0.0,2.72,65.09,0.86,0.94,1.75
1689541200,1,198.6,0.0,3.86,57.94,1.1,1.01,2.02
1689544800,1,196.93,0.0,6.25,43.99,1.15,1.17,2.29
1689548400,1,195.26,0.0,8.23,28.61,0.88,1.38,2.6
1689552000,1,191.93,0.01,9.0,19.31,0.72,1.59,2.91
1689555600,1,188.59,0.04,9.25,13.41,0.68,1.77,3.22
1689559200,1,183.58,0.08,8.91,9.3,0.53,1.88,3.35
1689562800,1,181.91,0.1,8.4,9.12,0.54,1.94,3.35
1689566400,1,186.92,0.0,6.0,37.55,2.38,2.34,4.08
1689570000,1,188.59,0.12,7.11,40.05,3.19,3.13,5.06
1689573600,1,190.26,0.79,6.77,46.49,2.56,3.01,4.94
1689577200,2,190.26,0.66,3.73,69.38,2.03,2.15,4.12
1689580800,2,188.59,0.47,2.57,82.25,2.24,2.16,4.2
1689584400,2,186.92,0.33,1.82,89.41,2.44,2.39,4.4
1689588000,2,188.59,0.17,1.01,91.55,1.74,1.99,3.73
1689591600,2,190.26,0.12,0.79,91.55,1.42,1.66,3.12
1689595200,2,190.26,0.1,0.75,90.12,1.28,1.58,2.91
1689598800,2,191.93,0.09,0.73,89.41,1.16,1.66,2.99
1689602400,2,191.93,0.1,0.73,89.41,1.15,1.7,2.97
1689606000,2,191.93,0.12,0.81,89.41,1.15,1.61,2.74
1689609600,2,193.6,0.15,1.11,90.12,1.22,1.66,2.66
1689613200,2,195.26,0.17,1.54,92.98,1.28,1.82,2.78
1689616800,2,195.26,0.12,1.8,91.55,1.03,1.59,2.41
1689620400,2,196.93,0.03,2.31,87.26,0.92,1.32,2.03
1689624000,2,198.6,0.0,3.3,81.54,1.04,1.26,1.91
1689627600,2,201.94,0.0,4.5,76.53,1.31,1.29,1.95
1689631200,2,203.61,0.0,6.77,60.08,1.15,1.44,2.13
1689634800,1,201.94,0.0,8.14,42.92,0.86,1.59,2.33
1689638400,1,198.6,0.0,8.4,32.54,0.74,1.73,2.56
1689642000,1,195.26,0.0,8.48,25.75,0.64,1.87,2.79
1689645600,1,191.93,0.01,8.31,21.28,0.54,2.02,2.99
1689649200,1,191.93,0.01,7.71,21.82,0.55,2.12,3.1
1689652800,1,193.6,0.0,5.91,32.9,0.72,2.01,2.99
1689656400,1,195.26,0.24,6.17,33.62,0.77,2.0,2.97
1689660000,1,200.27,1.26,6.77,36.84,0.9,2.14,3.08
1689663600,1,201.94,1.76,6.08,47.92,1.0,2.32,3.19
1689667200,2,201.94,1.3,4.93,66.52,1.01,2.74,3.55
1689670800,2,201.94,0.6,3.08,91.55,1.19,3.42,4.19
1689674400,3,196.93,0.26,1.48,101.57,2.44,2.69,3.25
1689678000,3,196.93,0.24,1.36,107.29,2.92,2.76,3.33
1689681600,3,198.6,0.23,1.44,114.44,3.25,3.19,3.81
1689685200,3,198.6,0.17,1.56,117.3,2.92,3.4,4.07
1689688800,3,200.27,0.14,1.8,117.3,2.77,3.48,4.18
1689692400,3,200.27,0.13,2.1,117.3,2.71,3.64,4.4
1689696000,3,206.95,0.43,6.43,105.86,2.21,4.04,4.87
1689699600,2,216.96,0.85,11.31,94.41,1.83,4.81,5.75
1689703200,2,223.64,0.81,14.05,86.55,1.79,5.53,6.58
1689706800,2,230.31,0.25,17.48,68.66,1.79,6.22,7.4
1689710400,1,230.31,0.0,19.71,45.78,1.59,6.76,8.09
1689714000,1,226.97,0.0,20.05,30.76,1.24,6.9,8.33
1689717600,1,220.3,0.01,18.85,23.25,0.84,6.94,8.39
1689721200,1,208.62,0.01,15.77,19.49,0.56,6.93,8.31
1689724800,1,201.94,0.01,12.34,18.95,0.47,6.91,8.18
1689728400,1,205.28,0.0,8.14,40.77,1.15,6.93,8.2
1689732000,1,205.28,0.0,6.68,40.77,0.97,7.29,8.49
1689735600,1,201.94,0.0,5.74,39.7,0.89,7.27,8.31
1689739200,1,200.27,0.0,5.4,39.34,0.97,6.49,7.35
1689742800,1,200.27,0.09,6.25,39.34,1.07,5.44,6.14
1689746400,1,205.28,0.52,6.51,45.78,1.12,4.62,5.23
1689750000,2,206.95,0.45,4.28,66.52,1.56,4.14,4.76
1689753600,2,206.95,0.38,3.68,78.68,2.0,4.41,5.13
1689757200,2,203.61,0.27,3.04,92.98,3.04,5.09,5.99
1689760800,3,196.93,0.14,1.82,108.72,2.59,4.52,5.37
1689764400,3,193.6,0.11,1.32,108.72,1.97,3.51,4.24
1689768000,3,191.93,0.11,1.19,105.86,1.94,3.16,3.8
1689771600,3,191.93,0.1,1.06,103.0,1.79,3.04,3.55
1689775200,2,191.93,0.08,1.01,95.84,1.36,2.57,2.87
1689778800,2,196.93,0.08,1.1,91.55,1.12,2.21,2.44
1689782400,2,198.6,0.09,1.44,94.41,1.1,2.36,2.64
1689786000,2,196.93,0.1,1.91,98.71,1.22,2.56,2.99
1689789600,3,190.26,0.08,2.46,100.14,1.43,2.65,3.22
1689793200,2,190.26,0.03,3.04,88.69,1.58,2.13,2.82
1689796800,2,196.93,0.0,4.03,72.96,1.8,1.5,2.19
1689800400,2,198.6,0.0,4.84,65.09,2.09,1.37,2.1
1689804000,2,196.93,0.0,5.44,61.51,2.12,1.83,2.8
1689807600,1,195.26,0.0,5.65,57.22,1.89,2.31,3.51
1689811200,1,195.26,0.0,5.74,52.21,1.74,2.56,3.88
1689814800,1,195.26,0.0,5.83,47.92,1.7,2.61,3.95
1689818400,1,196.93,0.0,6.0,43.99,1.77,2.58,3.89
1689822000,1,198.6,0.0,6.17,41.48,1.91,2.61,3.93
1689825600,1,200.27,0.0,6.25,40.05,2.12,2.71,4.06
1689829200,1,201.94,0.12,6.6,37.91,2.21,2.81,4.22
1689832800,1,203.61,0.84,6.17,42.2,2.53,2.93,4.35
1689836400,2,201.94,0.84,3.9,60.8,2.53,2.66,3.92
1689840000,2,198.6,0.61,2.68,71.53,2.18,2.5,3.71
1689843600,2,193.6,0.38,1.78,80.11,1.91,2.18,3.22
1689847200,2,190.26,0.23,1.23,85.12,1.8,1.73,2.51
1689850800,2,188.59,0.15,1.01,87.98,1.64,1.5,2.16
1689854400,2,186.92,0.12,0.95,89.41,1.36,1.42,2.04
1689858000,2,186.92,0.11,0.93,91.55,1.03,1.33,1.89
1689861600,2,186.92,0.13,1.01,95.84,0.97,1.36,1.84
1689865200,3,188.59,0.14,1.2,100.14,1.07,1.56,2.0
1689868800,3,190.26,0.19,2.18,103.0,1.27,1.96,2.42
1689872400,3,191.93,0.16,3.51,104.43,1.68,2.47,3.0
1689876000,3,195.26,0.06,4.84,103.0,2.35,2.89,3.5
1689879600,2,200.27,0.01,7.63,91.55,2.83,3.25,3.94
1689883200,2,205.28,0.0,10.8,73.67,2.8,3.6,4.4
1689886800,1,208.62,0.0,13.19,58.65,2.38,3.83,4.74
1689890400,1,208.62,0.0,15.08,43.63,1.64,4.07,5.09
1689894000,1,206.95,0.0,16.28,28.61,1.06,4.34,5.5
1689897600,1,201.94,0.02,16.28,17.88,0.78,4.59,5.88
1689901200,1,195.26,0.04,15.25,12.34,0.66,4.71,6.13
